gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AC185217.3_FG007,1.4317554,-0.008716183,0.79973949,-0.010898778,0.991304206,NA
AC185226.4_FG001,337.5387267,-1.876211025,0.370461787,-5.064519715,4.09E-07,8.57E-06
AC185252.4_FG002,0,NA,NA,NA,NA,NA
AC185254.4_FG002,1.181168741,0.421862454,0.856156821,0.492739698,0.622196524,NA
AC185256.3_FG002,4.409145539,-1.723644069,0.955406137,-1.804095664,0.071216311,0.20628066
AC185256.3_FG003,0.234371565,0.290879863,0.586399858,0.496043543,0.61986369,NA
AC185261.4_FG002,0.445212553,-0.095042509,0.627313729,-0.151507141,0.879575678,NA
AC185265.3_FG003,0,NA,NA,NA,NA,NA
AC185276.2_FG004,29.00706448,0.374896645,0.944574526,0.396894723,0.691445096,0.847984222
AC185276.2_FG006,0,NA,NA,NA,NA,NA
AC185281.5_FG006,1.531311803,-0.215797507,0.930767507,-0.231848991,0.816655305,NA
AC185300.4_FG002,35.385441,-0.718182071,0.601677247,-1.19363342,0.232621395,0.455548091
AC185305.3_FG003,26.43746115,-0.931376561,0.751600759,-1.239190554,0.215274938,0.434108139
AC185415.3_FG005,233.3919187,0.074943512,0.270337415,0.277222121,0.781609555,0.902165078
AC185422.3_FG005,3.118988657,0.882648831,0.951382649,0.927753761,0.353535314,0.589379433
AC185427.5_FG004,0.348190261,0.35212327,0.603661559,0.583312396,0.559683019,NA
AC185443.3_FG004,0,NA,NA,NA,NA,NA
AC185460.3_FG004,0.285543747,0.442878263,0.601147105,0.736721943,0.46129146,NA
AC185466.3_FG001,9.316875028,-0.682160265,0.832644622,-0.819269407,0.412632723,0.644036379
AC185471.3_FG005,0.518085122,0.169215409,0.71092419,0.238021735,0.811864237,NA
AC185473.3_FG005,0,NA,NA,NA,NA,NA
AC185475.3_FG001,0.183628752,-0.347339669,0.57260636,-0.606594151,0.544120283,NA
AC185478.4_FG005,0.641758612,0.227809999,0.738863563,0.308324852,0.757835157,NA
AC185478.4_FG007,0,NA,NA,NA,NA,NA
AC185487.4_FG001,0.106563552,-0.459522474,0.540986325,-0.849416062,0.395649819,NA
AC185500.3_FG001,9.117279421,2.258571489,0.812126609,2.781058352,0.0054182,0.029921603
AC185501.3_FG001,0.898795888,-0.126711325,0.85238011,-0.148655892,0.881825168,NA
AC185501.3_FG006,4.353198521,-2.678302975,0.953727923,-2.808246366,0.00498121,0.027943529
AC185504.4_FG002,0,NA,NA,NA,NA,NA
AC185522.2_FG002,1.754762282,-1.286669689,0.852131872,-1.509941983,0.131058229,NA
AC185530.2_FG004,0,NA,NA,NA,NA,NA
AC185586.4_FG003,0,NA,NA,NA,NA,NA
AC185587.3_FG003,0.171998815,0.524889361,0.550828746,0.952908439,0.340636464,NA
AC185588.2_FG002,3.496014507,-0.386105387,0.953509101,-0.404930993,0.685528236,0.844392511
AC185593.3_FG003,7.857432872,0.1981374,0.82310832,0.240718499,0.8097733,0.916942058
AC185605.3_FG003,0.093763137,0.432298225,0.537827101,0.803786615,0.421520221,NA
AC185610.3_FG001,0.175257969,-0.536477822,0.551608518,-0.972569864,0.330767127,NA
AC185611.3_FG001,0.252147873,-0.003556977,0.585513964,-0.006074965,0.995152909,NA
AC185623.4_FG010,0.093763137,0.432298225,0.537827101,0.803786615,0.421520221,NA
AC185623.4_FG012,0.093763137,0.432298225,0.537827101,0.803786615,0.421520221,NA
AC185628.3_FG010,0,NA,NA,NA,NA,NA
AC185642.4_FG001,0,NA,NA,NA,NA,NA
AC185648.3_FG007,0.774208175,-0.002576675,0.649929846,-0.003964544,0.99683676,NA
AC185649.2_FG003,0,NA,NA,NA,NA,NA
AC185655.3_FG004,0.093763137,0.432298225,0.537827101,0.803786615,0.421520221,NA
AC185655.3_FG005,0.217673628,-0.003871991,0.574275279,-0.006742395,0.994620388,NA
AC185656.3_FG002,0,NA,NA,NA,NA,NA
AC185660.3_FG003,0,NA,NA,NA,NA,NA
AC186009.3_FG001,0.093763137,0.432298225,0.537827101,0.803786615,0.421520221,NA
AC186013.3_FG001,3.470590028,-0.715602855,0.945395334,-0.756935041,0.449088781,0.675258097
AC186145.3_FG002,4.429391405,0.470583259,0.93059298,0.505681075,0.613080556,0.79859333
AC186147.3_FG008,5.614063707,-0.556913375,0.939551067,-0.592744125,0.553352407,0.756549105
AC186156.3_FG004,0,NA,NA,NA,NA,NA
AC186156.3_FG005,1.314108722,-1.325278868,0.887759864,-1.492834855,0.135480421,NA
AC186164.3_FG001,2.75240464,-1.337309154,0.954308307,-1.401338691,0.161112816,0.361065986
AC186166.3_FG008,4.435404959,1.035799113,0.951034681,1.089128645,0.276097159,0.508981774
AC186189.3_FG004,0,NA,NA,NA,NA,NA
AC186189.3_FG005,0,NA,NA,NA,NA,NA
AC186195.4_FG001,0,NA,NA,NA,NA,NA
AC186231.4_FG002,1.390376038,-1.048604756,0.914292194,-1.146903323,0.251421579,NA
AC186233.3_FG007,1.303302233,-1.582806674,0.904445075,-1.750030729,0.080113011,NA
AC186283.4_FG002,0.196034945,-0.004049749,0.55528833,-0.007293056,0.994181035,NA
AC186284.3_FG007,0.302598496,-0.267138444,0.600484793,-0.444871288,0.656412773,NA
AC186287.7_FG005,1.018414635,-0.425316876,0.864207399,-0.492146765,0.622615595,NA
AC186309.3_FG002,0,NA,NA,NA,NA,NA
AC186309.3_FG006,0.0770652,-0.004909236,0.526531024,-0.009323736,0.992560843,NA
AC186310.4_FG004,0,NA,NA,NA,NA,NA
AC186322.4_FG003,0.175257969,-0.536477822,0.551608518,-0.972569864,0.330767127,NA
AC186322.4_FG005,0.098017472,-0.004881415,0.531784293,-0.009179314,0.99267607,NA
AC186329.3_FG006,0.098017472,-0.004881415,0.531784293,-0.009179314,0.99267607,NA
AC186337.3_FG003,0,NA,NA,NA,NA,NA
AC186375.3_FG001,0.175257969,-0.536477822,0.551608518,-0.972569864,0.330767127,NA
AC186404.3_FG002,0,NA,NA,NA,NA,NA
AC186406.4_FG006,0.367038579,-0.118467789,0.621079086,-0.190745094,0.848725307,NA
AC186408.5_FG005,0.140608428,-0.004871223,0.533132874,-0.009136978,0.992709848,NA
AC186412.4_FG011,0,NA,NA,NA,NA,NA
AC186417.3_FG004,9.68666485,-1.594614947,0.824452101,-1.93415111,0.053094551,0.167708158
AC186417.3_FG006,0.106563552,-0.459522474,0.540986325,-0.849416062,0.395649819,NA
AC186424.4_FG009,0,NA,NA,NA,NA,NA
AC186431.5_FG001,0.098017472,-0.004881415,0.531784293,-0.009179314,0.99267607,NA
AC186433.4_FG001,0.106563552,-0.459522474,0.540986325,-0.849416062,0.395649819,NA
AC186493.4_FG002,0.106563552,-0.459522474,0.540986325,-0.849416062,0.395649819,NA
AC186500.3_FG001,0,NA,NA,NA,NA,NA
AC186506.3_FG001,0,NA,NA,NA,NA,NA
AC186512.3_FG007,590.2958305,5.080868538,0.486992794,10.43314933,1.75E-25,3.40E-23
AC186519.4_FG002,0.312607242,0.3682336,0.599002498,0.614744681,0.538723347,NA
AC186524.3_FG005,0.093763137,0.432298225,0.537827101,0.803786615,0.421520221,NA
AC186524.3_FG006,0,NA,NA,NA,NA,NA
AC186563.4_FG004,0,NA,NA,NA,NA,NA
AC186577.3_FG006,1.563748614,-0.017429442,0.916059596,-0.019026537,0.984819936,NA
AC186579.3_FG007,0,NA,NA,NA,NA,NA
AC186581.3_FG003,0.175257969,-0.536477822,0.551608518,-0.972569864,0.330767127,NA
AC186583.3_FG004,0,NA,NA,NA,NA,NA
AC186585.4_FG002,0,NA,NA,NA,NA,NA
AC186590.3_FG005,0,NA,NA,NA,NA,NA
AC186590.3_FG006,0,NA,NA,NA,NA,NA
AC186592.3_FG002,0.278562366,0.091843332,0.60398717,0.152061727,0.87913825,NA
AC186592.3_FG003,0.445212553,-0.095042509,0.627313729,-0.151507141,0.879575678,NA
AC186602.4_FG003,0.175082673,-0.00398314,0.560380083,-0.007107926,0.994328743,NA
AC186603.6_FG003,66.99667538,-0.425545735,0.531361648,-0.800858957,0.423213303,0.653402753
AC186606.4_FG003,3.190664053,-0.516122774,0.950792858,-0.542834088,0.587244041,0.780202387
AC186611.4_FG005,0,NA,NA,NA,NA,NA
AC186613.4_FG003,0.154130401,-0.004655935,0.548703858,-0.008485332,0.993229766,NA
AC186619.3_FG001,0,NA,NA,NA,NA,NA
AC186647.3_FG001,0.0770652,-0.004909236,0.526531024,-0.009323736,0.992560843,NA
AC186653.4_FG005,0.171998815,0.524889361,0.550828746,0.952908439,0.340636464,NA
AC186656.4_FG004,0.0770652,-0.004909236,0.526531024,-0.009323736,0.992560843,NA
AC186656.4_FG012,0,NA,NA,NA,NA,NA
AC186663.3_FG006,0,NA,NA,NA,NA,NA
AC186667.3_FG007,0.196034945,-0.004049749,0.55528833,-0.007293056,0.994181035,NA
AC186669.3_FG002,2.531220716,-2.267469597,0.951627369,-2.382728441,0.017184866,0.072562047
AC186684.4_FG001,3.703187184,0.244191773,0.914284756,0.267085032,0.789403692,0.905971108
AC186691.4_FG006,0.204581024,-0.331872972,0.57811421,-0.574061261,0.565926347,NA
AC186743.4_FG003,0.797285857,0.992878622,0.689353499,1.44030403,0.149781402,NA
AC186781.4_FG006,1.151399686,-0.570278666,0.890591524,-0.640336956,0.52195356,NA
AC186782.4_FG003,0,NA,NA,NA,NA,NA
AC186785.4_FG002,0,NA,NA,NA,NA,NA
AC186789.4_FG001,0,NA,NA,NA,NA,NA
AC186800.3_FG005,0,NA,NA,NA,NA,NA
AC186807.4_FG002,0,NA,NA,NA,NA,NA
AC186815.3_FG003,0.281821521,-0.664594148,0.592713564,-1.121273729,0.262171364,NA
AC186828.3_FG001,0.3156911,-0.003365928,0.598199516,-0.005626765,0.995510515,NA
AC186845.4_FG009,0,NA,NA,NA,NA,NA
AC186897.4_FG016,4.053922348,0.380016461,0.945053211,0.402111179,0.687602206,0.845720792
AC186902.4_FG006,0.171998815,0.524889361,0.550828746,0.952908439,0.340636464,NA
AC186902.4_FG009,0,NA,NA,NA,NA,NA
AC186904.4_FG007,1.830600427,-1.330105135,0.896436761,-1.483769065,0.137870197,NA
AC186905.3_FG013,0,NA,NA,NA,NA,NA
AC187037.4_FG008,0.106563552,-0.459522474,0.540986325,-0.849416062,0.395649819,NA
AC187046.3_FG009,0,NA,NA,NA,NA,NA
AC187056.3_FG002,0.316799874,-0.003639233,0.591297622,-0.006154655,0.995089327,NA
AC187065.3_FG003,1.530765683,-0.661454401,0.937709189,-0.705393962,0.4805651,NA
AC187067.4_FG001,0.175082673,-0.00398314,0.560380083,-0.007107926,0.994328743,NA
AC187072.4_FG001,0,NA,NA,NA,NA,NA
AC187072.4_FG002,0.098017472,-0.004881415,0.531784293,-0.009179314,0.99267607,NA
AC187080.3_FG006,0,NA,NA,NA,NA,NA
AC187080.3_FG007,0.0770652,-0.004909236,0.526531024,-0.009323736,0.992560843,NA
AC187082.3_FG003,0,NA,NA,NA,NA,NA
AC187086.3_FG004,0,NA,NA,NA,NA,NA
AC187088.3_FG002,0,NA,NA,NA,NA,NA
AC187090.3_FG003,0,NA,NA,NA,NA,NA
AC187090.3_FG011,8.393572992,2.639854891,0.892532527,2.957712813,0.003099307,0.019335955
AC187092.6_FG003,2.104116506,-0.637246969,0.925050244,-0.688878224,0.490899904,0.709439344
AC187096.5_FG001,0.0770652,-0.004909236,0.526531024,-0.009323736,0.992560843,NA
AC187098.4_FG011,154.5927894,-0.361597129,0.332253754,-1.088316159,0.27645556,0.509274119
AC187099.5_FG005,0,NA,NA,NA,NA,NA
AC187142.3_FG007,0.176191446,-0.004830102,0.537430749,-0.008987394,0.992829193,NA
AC187157.4_FG001,0.871937546,0.568932121,0.776840104,0.732367083,0.463944545,NA
AC187157.4_FG002,314.8938038,0.278255904,0.262218312,1.061161221,0.28861664,0.52259252
AC187157.4_FG005,112.831722,0.496717132,0.444641025,1.117119438,0.263943261,0.495016921
AC187160.3_FG003,0,NA,NA,NA,NA,NA
AC187207.3_FG006,1.057811703,-1.160407395,0.878654352,-1.320664255,0.186613338,NA
AC187209.5_FG003,0.093763137,0.432298225,0.537827101,0.803786615,0.421520221,NA
AC187209.5_FG010,0,NA,NA,NA,NA,NA
AC187212.3_FG011,0.269954584,0.276721569,0.592031019,0.467410593,0.640206145,NA
AC187222.4_FG001,0.389672443,0.306307174,0.618230806,0.495457636,0.620277119,NA
AC187235.3_FG003,0,NA,NA,NA,NA,NA
AC187243.3_FG005,5.204630735,0.222601952,0.927325101,0.24004737,0.810293534,0.917209681
AC187262.4_FG007,406.0643043,-2.57714737,0.913039791,-2.822601377,0.004763576,0.027018994
AC187263.4_FG001,84.73416121,-5.401322447,0.6879796,-7.850992159,4.13E-15,2.88E-13
AC187279.3_FG003,7.215228532,-0.036658627,0.949859671,-0.038593729,0.969214302,0.98905477
AC187279.3_FG004,11.61634153,-1.80129128,0.871021333,-2.068022002,0.038637954,0.132835449
AC187283.3_FG005,0,NA,NA,NA,NA,NA
AC187393.3_FG001,0.0770652,-0.004909236,0.526531024,-0.009323736,0.992560843,NA
AC187404.3_FG003,0.098017472,-0.004881415,0.531784293,-0.009179314,0.99267607,NA
AC187404.3_FG006,4.139239749,2.808072315,0.952491081,2.948135024,0.003196974,0.019824369
AC187460.4_FG002,1.768246589,0.319144511,0.831521813,0.383807744,0.701120948,NA
AC187469.3_FG005,0,NA,NA,NA,NA,NA
AC187485.3_FG001,0.106563552,-0.459522474,0.540986325,-0.849416062,0.395649819,NA
AC187551.3_FG002,60.66697472,-0.978950376,0.531282649,-1.842616877,0.065384968,0.194494867
AC187560.5_FG003,0.939137349,0.17573601,0.713066091,0.246451223,0.805332958,NA
AC187567.4_FG004,1.075915349,-0.363418456,0.867214545,-0.419064069,0.675169309,NA
AC187782.4_FG009,0.629479673,0.688205755,0.685755303,1.003573361,0.3155843,NA
AC187789.3_FG001,0,NA,NA,NA,NA,NA
AC187800.4_FG003,0,NA,NA,NA,NA,NA
AC187802.3_FG008,4.048539124,3.3210555,0.941654287,3.526830967,0.000420565,0.003707442
AC187809.3_FG005,0,NA,NA,NA,NA,NA
AC187813.3_FG002,0,NA,NA,NA,NA,NA
AC187818.3_FG004,0.175257969,-0.536477822,0.551608518,-0.972569864,0.330767127,NA
AC187826.3_FG007,0,NA,NA,NA,NA,NA
AC187843.3_FG001,0.098017472,-0.004881415,0.531784293,-0.009179314,0.99267607,NA
AC187843.3_FG006,14.68781943,4.707716279,0.876844768,5.368927829,7.92E-08,1.92E-06
AC187843.3_FG010,0,NA,NA,NA,NA,NA
AC187870.3_FG002,0,NA,NA,NA,NA,NA
AC187872.3_FG005,0,NA,NA,NA,NA,NA
AC187879.3_FG001,7.019478248,-2.628693336,0.953740257,-2.756194171,0.005847827,0.031637268
AC187885.3_FG002,6.229525768,-1.996534347,0.909815223,-2.194439373,0.028203838,0.105234186
AC187887.3_FG008,0.176191446,-0.004830102,0.537430749,-0.008987394,0.992829193,NA
AC187891.3_FG006,1.39380251,0.544629978,0.917863016,0.593367385,0.552935311,NA
AC187895.2_FG001,2.57602748,-0.040011006,0.952670152,-0.041998803,0.966499652,0.98835069
AC187895.2_FG002,0,NA,NA,NA,NA,NA
AC187896.3_FG006,0,NA,NA,NA,NA,NA
AC187899.3_FG002,0.106563552,-0.459522474,0.540986325,-0.849416062,0.395649819,NA
AC187901.4_FG004,0.093763137,0.432298225,0.537827101,0.803786615,0.421520221,NA
AC187903.3_FG004,1.836688744,-2.0530461,0.891517004,-2.302868133,0.021286264,NA
AC187910.5_FG002,0.175257969,-0.536477822,0.551608518,-0.972569864,0.330767127,NA
AC188000.3_FG003,3.210352756,-0.105319235,0.951656033,-0.110669435,0.911878485,0.965843097
AC188001.3_FG009,0,NA,NA,NA,NA,NA
AC188003.3_FG012,0.692172614,-0.149461037,0.65051726,-0.22975722,0.818280429,NA
AC188023.3_FG005,1381.971216,0.507041062,0.258046907,1.964918197,0.049423706,0.15955249
AC188023.3_FG011,1.001990257,-0.602651901,0.853031143,-0.706482882,0.479887894,NA
AC188036.3_FG003,3.771114605,-2.126589036,0.943566926,-2.253776576,0.024210227,0.093862274
AC188128.3_FG002,0,NA,NA,NA,NA,NA
AC188134.2_FG011,0.933842951,0.323946051,0.86677605,0.373736735,0.708600192,NA
AC188195.2_FG003,0,NA,NA,NA,NA,NA
AC188195.2_FG004,0,NA,NA,NA,NA,NA
AC188195.2_FG005,0,NA,NA,NA,NA,NA
AC188296.3_FG004,5.536589952,-2.278661349,0.940346034,-2.42321578,0.015383786,0.066661155
AC188582.3_FG002,0,NA,NA,NA,NA,NA
AC188583.4_FG003,1.599744249,1.174031108,0.915268439,1.282717788,0.199590966,NA
AC188612.3_FG009,0.175257969,-0.536477822,0.551608518,-0.972569864,0.330767127,NA
AC188710.4_FG006,9.137133723,0.114669414,0.823541232,0.139239433,0.889260949,0.95523988
AC188718.3_FG005,0.0770652,-0.004909236,0.526531024,-0.009323736,0.992560843,NA
AC188718.3_FG011,0,NA,NA,NA,NA,NA
AC188718.3_FG015,0,NA,NA,NA,NA,NA
AC188721.3_FG001,0.486402545,-0.634613418,0.645992627,-0.982384925,0.32591025,NA
AC188722.3_FG002,0.098017472,-0.004881415,0.531784293,-0.009179314,0.99267607,NA
AC188723.3_FG001,0,NA,NA,NA,NA,NA
AC188724.3_FG006,0,NA,NA,NA,NA,NA
AC188727.3_FG003,0,NA,NA,NA,NA,NA
AC188735.3_FG001,0.098017472,-0.004881415,0.531784293,-0.009179314,0.99267607,NA
AC188744.3_FG009,0,NA,NA,NA,NA,NA
AC188745.3_FG001,0.345189452,-0.254259163,0.608780627,-0.417653177,0.676200711,NA
AC188752.3_FG008,0.328134702,0.419214548,0.610302089,0.686896794,0.492147768,NA
AC188753.3_FG004,0.234371565,0.290879863,0.586399858,0.496043543,0.61986369,NA
AC188755.3_FG001,0.989153142,-0.350485764,0.779335039,-0.44972412,0.652909377,NA
AC188756.2_FG004,0,NA,NA,NA,NA,NA
AC188757.4_FG004,0,NA,NA,NA,NA,NA
